#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=3.dat'
#   Date of creation: 11. May 2022
#   Time of creation: 07:58:44
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(3)' coupled to the particle 'H2'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 10 calculated values between 1.0000 and 10.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 10 calculated values between 1.0000e+18 and 1.0000e+20
#              n_i1: Fixed value 0.0000
#              n_n2: 10 calculated values between 1.0000e+18 and 1.0000e+20

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           n_n2          POP_COEFF      
   2.7826        1.0000e+18    5.9948e+19    1.36749296e-26     
   2.7826        1.0000e+18    1.0000e+20    1.36749296e-26     
   2.7826        1.6681e+18    1.0000e+18    1.33711150e-26     
   2.7826        1.6681e+18    1.6681e+18    1.33711150e-26     
   2.7826        1.6681e+18    2.7826e+18    1.33711150e-26     
   2.7826        1.6681e+18    4.6416e+18    1.33711150e-26     
   2.7826        1.6681e+18    7.7426e+18    1.33711150e-26     
   2.7826        1.6681e+18    1.2915e+19    1.33711150e-26     
   2.7826        1.6681e+18    2.1544e+19    1.33711150e-26     
   2.7826        1.6681e+18    3.5938e+19    1.33711150e-26     
   2.7826        1.6681e+18    5.9948e+19    1.33711150e-26     
   2.7826        1.6681e+18    1.0000e+20    1.33711150e-26     
   2.7826        2.7826e+18    1.0000e+18    1.29181515e-26     
   2.7826        2.7826e+18    1.6681e+18    1.29181515e-26     
   2.7826        2.7826e+18    2.7826e+18    1.29181515e-26     
   2.7826        2.7826e+18    4.6416e+18    1.29181515e-26     
   2.7826        2.7826e+18    7.7426e+18    1.29181515e-26     
   2.7826        2.7826e+18    1.2915e+19    1.29181515e-26     
   2.7826        2.7826e+18    2.1544e+19    1.29181515e-26     
   2.7826        2.7826e+18    3.5938e+19    1.29181515e-26     
   2.7826        2.7826e+18    5.9948e+19    1.29181515e-26     
   2.7826        2.7826e+18    1.0000e+20    1.29181515e-26     
   2.7826        4.6416e+18    1.0000e+18    1.22601689e-26     
   2.7826        4.6416e+18    1.6681e+18    1.22601689e-26     
   2.7826        4.6416e+18    2.7826e+18    1.22601689e-26     
   2.7826        4.6416e+18    4.6416e+18    1.22601689e-26     
   2.7826        4.6416e+18    7.7426e+18    1.22601689e-26     
   2.7826        4.6416e+18    1.2915e+19    1.22601689e-26     
   2.7826        4.6416e+18    2.1544e+19    1.22601689e-26     
   2.7826        4.6416e+18    3.5938e+19    1.22601689e-26     
   2.7826        4.6416e+18    5.9948e+19    1.22601689e-26     
   2.7826        4.6416e+18    1.0000e+20    1.22601689e-26     
   2.7826        7.7426e+18    1.0000e+18    1.13465500e-26     
   2.7826        7.7426e+18    1.6681e+18    1.13465500e-26     
   2.7826        7.7426e+18    2.7826e+18    1.13465500e-26     
   2.7826        7.7426e+18    4.6416e+18    1.13465500e-26     
   2.7826        7.7426e+18    7.7426e+18    1.13465500e-26     
   2.7826        7.7426e+18    1.2915e+19    1.13465500e-26     
   2.7826        7.7426e+18    2.1544e+19    1.13465500e-26     
   2.7826        7.7426e+18    3.5938e+19    1.13465500e-26     
   2.7826        7.7426e+18    5.9948e+19    1.13465500e-26     
   2.7826        7.7426e+18    1.0000e+20    1.13465500e-26     
   2.7826        1.2915e+19    1.0000e+18    1.01641025e-26     
   2.7826        1.2915e+19    1.6681e+18    1.01641025e-26     
   2.7826        1.2915e+19    2.7826e+18    1.01641025e-26     
   2.7826        1.2915e+19    4.6416e+18    1.01641025e-26     
   2.7826        1.2915e+19    7.7426e+18    1.01641025e-26     
   2.7826        1.2915e+19    1.2915e+19    1.01641025e-26     
   2.7826        1.2915e+19    2.1544e+19    1.01641025e-26     
   2.7826        1.2915e+19    3.5938e+19    1.01641025e-26     
   2.7826        1.2915e+19    5.9948e+19    1.01641025e-26     
   2.7826        1.2915e+19    1.0000e+20    1.01641025e-26     
   2.7826        2.1544e+19    1.0000e+18    8.77413828e-27     
   2.7826        2.1544e+19    1.6681e+18    8.77413828e-27     
   2.7826        2.1544e+19    2.7826e+18    8.77413828e-27     
   2.7826        2.1544e+19    4.6416e+18    8.77413828e-27     
   2.7826        2.1544e+19    7.7426e+18    8.77413828e-27     
   2.7826        2.1544e+19    1.2915e+19    8.77413828e-27     
   2.7826        2.1544e+19    2.1544e+19    8.77413828e-27     
   2.7826        2.1544e+19    3.5938e+19    8.77413828e-27     
   2.7826        2.1544e+19    5.9948e+19    8.77413828e-27     
   2.7826        2.1544e+19    1.0000e+20    8.77413828e-27     
   2.7826        3.5938e+19    1.0000e+18    7.31657663e-27     
   2.7826        3.5938e+19    1.6681e+18    7.31657663e-27     
   2.7826        3.5938e+19    2.7826e+18    7.31657663e-27     
   2.7826        3.5938e+19    4.6416e+18    7.31657663e-27     
   2.7826        3.5938e+19    7.7426e+18    7.31657663e-27     
   2.7826        3.5938e+19    1.2915e+19    7.31657663e-27     
   2.7826        3.5938e+19    2.1544e+19    7.31657663e-27     
   2.7826        3.5938e+19    3.5938e+19    7.31657663e-27     
   2.7826        3.5938e+19    5.9948e+19    7.31657663e-27     
   2.7826        3.5938e+19    1.0000e+20    7.31657663e-27     
   2.7826        5.9948e+19    1.0000e+18    5.95513490e-27     
   2.7826        5.9948e+19    1.6681e+18    5.95513490e-27     
   2.7826        5.9948e+19    2.7826e+18    5.95513490e-27     
   2.7826        5.9948e+19    4.6416e+18    5.95513490e-27     
   2.7826        5.9948e+19    7.7426e+18    5.95513490e-27     
   2.7826        5.9948e+19    1.2915e+19    5.95513490e-27     
   2.7826        5.9948e+19    2.1544e+19    5.95513490e-27     
   2.7826        5.9948e+19    3.5938e+19    5.95513490e-27     
   2.7826        5.9948e+19    5.9948e+19    5.95513490e-27     
   2.7826        5.9948e+19    1.0000e+20    5.95513490e-27     
   2.7826        1.0000e+20    1.0000e+18    4.79971714e-27     
   2.7826        1.0000e+20    1.6681e+18    4.79971714e-27     
   2.7826        1.0000e+20    2.7826e+18    4.79971714e-27     
   2.7826        1.0000e+20    4.6416e+18    4.79971714e-27     
   2.7826        1.0000e+20    7.7426e+18    4.79971714e-27     
   2.7826        1.0000e+20    1.2915e+19    4.79971714e-27     
   2.7826        1.0000e+20    2.1544e+19    4.79971714e-27     
   2.7826        1.0000e+20    3.5938e+19    4.79971714e-27     
   2.7826        1.0000e+20    5.9948e+19    4.79971714e-27     
   2.7826        1.0000e+20    1.0000e+20    4.79971714e-27     
   3.5938        1.0000e+18    1.0000e+18    5.42177855e-26     
   3.5938        1.0000e+18    1.6681e+18    5.42177855e-26     
   3.5938        1.0000e+18    2.7826e+18    5.42177855e-26     
   3.5938        1.0000e+18    4.6416e+18    5.42177855e-26     
   3.5938        1.0000e+18    7.7426e+18    5.42177855e-26     
   3.5938        1.0000e+18    1.2915e+19    5.42177855e-26     
   3.5938        1.0000e+18    2.1544e+19    5.42177855e-26     
   3.5938        1.0000e+18    3.5938e+19    5.42177855e-26     
   3.5938        1.0000e+18    5.9948e+19    5.42177855e-26     
   3.5938        1.0000e+18    1.0000e+20    5.42177855e-26     
   3.5938        1.6681e+18    1.0000e+18    5.28821146e-26     
   3.5938        1.6681e+18    1.6681e+18    5.28821146e-26     
   3.5938        1.6681e+18    2.7826e+18    5.28821146e-26     
   3.5938        1.6681e+18    4.6416e+18    5.28821146e-26     
   3.5938        1.6681e+18    7.7426e+18    5.28821146e-26     
   3.5938        1.6681e+18    1.2915e+19    5.28821146e-26     
   3.5938        1.6681e+18    2.1544e+19    5.28821146e-26     
   3.5938        1.6681e+18    3.5938e+19    5.28821146e-26     
   3.5938        1.6681e+18    5.9948e+19    5.28821146e-26     
   3.5938        1.6681e+18    1.0000e+20    5.28821146e-26     
   3.5938        2.7826e+18    1.0000e+18    5.09023426e-26     
   3.5938        2.7826e+18    1.6681e+18    5.09023426e-26     
   3.5938        2.7826e+18    2.7826e+18    5.09023426e-26     
   3.5938        2.7826e+18    4.6416e+18    5.09023426e-26     
   3.5938        2.7826e+18    7.7426e+18    5.09023426e-26     
   3.5938        2.7826e+18    1.2915e+19    5.09023426e-26     
   3.5938        2.7826e+18    2.1544e+19    5.09023426e-26     
   3.5938        2.7826e+18    3.5938e+19    5.09023426e-26     
   3.5938        2.7826e+18    5.9948e+19    5.09023426e-26     
   3.5938        2.7826e+18    1.0000e+20    5.09023426e-26     
   3.5938        4.6416e+18    1.0000e+18    4.80544675e-26     
   3.5938        4.6416e+18    1.6681e+18    4.80544675e-26     
   3.5938        4.6416e+18    2.7826e+18    4.80544675e-26     
   3.5938        4.6416e+18    4.6416e+18    4.80544675e-26     
   3.5938        4.6416e+18    7.7426e+18    4.80544675e-26     
   3.5938        4.6416e+18    1.2915e+19    4.80544675e-26     
   3.5938        4.6416e+18    2.1544e+19    4.80544675e-26     
   3.5938        4.6416e+18    3.5938e+19    4.80544675e-26     
   3.5938        4.6416e+18    5.9948e+19    4.80544675e-26     
   3.5938        4.6416e+18    1.0000e+20    4.80544675e-26     
   3.5938        7.7426e+18    1.0000e+18    4.41594756e-26     
   3.5938        7.7426e+18    1.6681e+18    4.41594756e-26     
   3.5938        7.7426e+18    2.7826e+18    4.41594756e-26     
   3.5938        7.7426e+18    4.6416e+18    4.41594756e-26     
   3.5938        7.7426e+18    7.7426e+18    4.41594756e-26     
   3.5938        7.7426e+18    1.2915e+19    4.41594756e-26     
   3.5938        7.7426e+18    2.1544e+19    4.41594756e-26     
   3.5938        7.7426e+18    3.5938e+19    4.41594756e-26     
   3.5938        7.7426e+18    5.9948e+19    4.41594756e-26     
   3.5938        7.7426e+18    1.0000e+20    4.41594756e-26     
   3.5938        1.2915e+19    1.0000e+18    3.92237185e-26     
   3.5938        1.2915e+19    1.6681e+18    3.92237185e-26     
   3.5938        1.2915e+19    2.7826e+18    3.92237185e-26     
   3.5938        1.2915e+19    4.6416e+18    3.92237185e-26     
   3.5938        1.2915e+19    7.7426e+18    3.92237185e-26     
   3.5938        1.2915e+19    1.2915e+19    3.92237185e-26     
   3.5938        1.2915e+19    2.1544e+19    3.92237185e-26     
   3.5938        1.2915e+19    3.5938e+19    3.92237185e-26     
   3.5938        1.2915e+19    5.9948e+19    3.92237185e-26     
   3.5938        1.2915e+19    1.0000e+20    3.92237185e-26     
   3.5938        2.1544e+19    1.0000e+18    3.35702926e-26     
   3.5938        2.1544e+19    1.6681e+18    3.35702926e-26     
   3.5938        2.1544e+19    2.7826e+18    3.35702926e-26     
   3.5938        2.1544e+19    4.6416e+18    3.35702926e-26     
   3.5938        2.1544e+19    7.7426e+18    3.35702926e-26     
   3.5938        2.1544e+19    1.2915e+19    3.35702926e-26     
   3.5938        2.1544e+19    2.1544e+19    3.35702926e-26     
   3.5938        2.1544e+19    3.5938e+19    3.35702926e-26     
   3.5938        2.1544e+19    5.9948e+19    3.35702926e-26     
   3.5938        2.1544e+19    1.0000e+20    3.35702926e-26     
   3.5938        3.5938e+19    1.0000e+18    2.78015947e-26     
   3.5938        3.5938e+19    1.6681e+18    2.78015947e-26     
   3.5938        3.5938e+19    2.7826e+18    2.78015947e-26     
   3.5938        3.5938e+19    4.6416e+18    2.78015947e-26     
   3.5938        3.5938e+19    7.7426e+18    2.78015947e-26     
   3.5938        3.5938e+19    1.2915e+19    2.78015947e-26     
   3.5938        3.5938e+19    2.1544e+19    2.78015947e-26     
   3.5938        3.5938e+19    3.5938e+19    2.78015947e-26     
   3.5938        3.5938e+19    5.9948e+19    2.78015947e-26     
   3.5938        3.5938e+19    1.0000e+20    2.78015947e-26     
   3.5938        5.9948e+19    1.0000e+18    2.25377330e-26     
   3.5938        5.9948e+19    1.6681e+18    2.25377330e-26     
   3.5938        5.9948e+19    2.7826e+18    2.25377330e-26     
   3.5938        5.9948e+19    4.6416e+18    2.25377330e-26     
   3.5938        5.9948e+19    7.7426e+18    2.25377330e-26     
   3.5938        5.9948e+19    1.2915e+19    2.25377330e-26     
   3.5938        5.9948e+19    2.1544e+19    2.25377330e-26     
   3.5938        5.9948e+19    3.5938e+19    2.25377330e-26     
   3.5938        5.9948e+19    5.9948e+19    2.25377330e-26     
   3.5938        5.9948e+19    1.0000e+20    2.25377330e-26     
   3.5938        1.0000e+20    1.0000e+18    1.81297172e-26     
   3.5938        1.0000e+20    1.6681e+18    1.81297172e-26     
   3.5938        1.0000e+20    2.7826e+18    1.81297172e-26     
   3.5938        1.0000e+20    4.6416e+18    1.81297172e-26     
   3.5938        1.0000e+20    7.7426e+18    1.81297172e-26     
   3.5938        1.0000e+20    1.2915e+19    1.81297172e-26     
   3.5938        1.0000e+20    2.1544e+19    1.81297172e-26     
   3.5938        1.0000e+20    3.5938e+19    1.81297172e-26     
   3.5938        1.0000e+20    5.9948e+19    1.81297172e-26     
   3.5938        1.0000e+20    1.0000e+20    1.81297172e-26     
   4.6416        1.0000e+18    1.0000e+18    1.57321464e-25     
   4.6416        1.0000e+18    1.6681e+18    1.57321464e-25     
   4.6416        1.0000e+18    2.7826e+18    1.57321464e-25     
   4.6416        1.0000e+18    4.6416e+18    1.57321464e-25     
   4.6416        1.0000e+18    7.7426e+18    1.57321464e-25     
   4.6416        1.0000e+18    1.2915e+19    1.57321464e-25     
   4.6416        1.0000e+18    2.1544e+19    1.57321464e-25     
   4.6416        1.0000e+18    3.5938e+19    1.57321464e-25     
   4.6416        1.0000e+18    5.9948e+19    1.57321464e-25     
   4.6416        1.0000e+18    1.0000e+20    1.57321464e-25     
   4.6416        1.6681e+18    1.0000e+18    1.53111885e-25     
   4.6416        1.6681e+18    1.6681e+18    1.53111885e-25     
   4.6416        1.6681e+18    2.7826e+18    1.53111885e-25     
   4.6416        1.6681e+18    4.6416e+18    1.53111885e-25     
   4.6416        1.6681e+18    7.7426e+18    1.53111885e-25     
   4.6416        1.6681e+18    1.2915e+19    1.53111885e-25     
   4.6416        1.6681e+18    2.1544e+19    1.53111885e-25     
   4.6416        1.6681e+18    3.5938e+19    1.53111885e-25     
   4.6416        1.6681e+18    5.9948e+19    1.53111885e-25     
   4.6416        1.6681e+18    1.0000e+20    1.53111885e-25     
   4.6416        2.7826e+18    1.0000e+18    1.46911705e-25     
   4.6416        2.7826e+18    1.6681e+18    1.46911705e-25     
   4.6416        2.7826e+18    2.7826e+18    1.46911705e-25     
   4.6416        2.7826e+18    4.6416e+18    1.46911705e-25     
   4.6416        2.7826e+18    7.7426e+18    1.46911705e-25     
   4.6416        2.7826e+18    1.2915e+19    1.46911705e-25     
   4.6416        2.7826e+18    2.1544e+19    1.46911705e-25     
   4.6416        2.7826e+18    3.5938e+19    1.46911705e-25     
   4.6416        2.7826e+18    5.9948e+19    1.46911705e-25     
   4.6416        2.7826e+18    1.0000e+20    1.46911705e-25     
   4.6416        4.6416e+18    1.0000e+18    1.38074799e-25     
   4.6416        4.6416e+18    1.6681e+18    1.38074799e-25     
   4.6416        4.6416e+18    2.7826e+18    1.38074799e-25     
   4.6416        4.6416e+18    4.6416e+18    1.38074799e-25     
   4.6416        4.6416e+18    7.7426e+18    1.38074799e-25     
   4.6416        4.6416e+18    1.2915e+19    1.38074799e-25     
   4.6416        4.6416e+18    2.1544e+19    1.38074799e-25     
   4.6416        4.6416e+18    3.5938e+19    1.38074799e-25     
   4.6416        4.6416e+18    5.9948e+19    1.38074799e-25     
   4.6416        4.6416e+18    1.0000e+20    1.38074799e-25     
   4.6416        7.7426e+18    1.0000e+18    1.26146677e-25     
   4.6416        7.7426e+18    1.6681e+18    1.26146677e-25     
   4.6416        7.7426e+18    2.7826e+18    1.26146677e-25     
   4.6416        7.7426e+18    4.6416e+18    1.26146677e-25     
   4.6416        7.7426e+18    7.7426e+18    1.26146677e-25     
   4.6416        7.7426e+18    1.2915e+19    1.26146677e-25     
   4.6416        7.7426e+18    2.1544e+19    1.26146677e-25     
   4.6416        7.7426e+18    3.5938e+19    1.26146677e-25     
   4.6416        7.7426e+18    5.9948e+19    1.26146677e-25     
   4.6416        7.7426e+18    1.0000e+20    1.26146677e-25     
   4.6416        1.2915e+19    1.0000e+18    1.11291983e-25     
   4.6416        1.2915e+19    1.6681e+18    1.11291983e-25     
   4.6416        1.2915e+19    2.7826e+18    1.11291983e-25     
   4.6416        1.2915e+19    4.6416e+18    1.11291983e-25     
   4.6416        1.2915e+19    7.7426e+18    1.11291983e-25     
   4.6416        1.2915e+19    1.2915e+19    1.11291983e-25     
   4.6416        1.2915e+19    2.1544e+19    1.11291983e-25     
   4.6416        1.2915e+19    3.5938e+19    1.11291983e-25     
   4.6416        1.2915e+19    5.9948e+19    1.11291983e-25     
   4.6416        1.2915e+19    1.0000e+20    1.11291983e-25     
   4.6416        2.1544e+19    1.0000e+18    9.46215260e-26     
   4.6416        2.1544e+19    1.6681e+18    9.46215260e-26     
   4.6416        2.1544e+19    2.7826e+18    9.46215260e-26     
   4.6416        2.1544e+19    4.6416e+18    9.46215260e-26     
   4.6416        2.1544e+19    7.7426e+18    9.46215260e-26     
   4.6416        2.1544e+19    1.2915e+19    9.46215260e-26     
   4.6416        2.1544e+19    2.1544e+19    9.46215260e-26     
   4.6416        2.1544e+19    3.5938e+19    9.46215260e-26     
   4.6416        2.1544e+19    5.9948e+19    9.46215260e-26     
   4.6416        2.1544e+19    1.0000e+20    9.46215260e-26     
   4.6416        3.5938e+19    1.0000e+18    7.79558502e-26     
   4.6416        3.5938e+19    1.6681e+18    7.79558502e-26     
   4.6416        3.5938e+19    2.7826e+18    7.79558502e-26     
   4.6416        3.5938e+19    4.6416e+18    7.79558502e-26     
   4.6416        3.5938e+19    7.7426e+18    7.79558502e-26     
   4.6416        3.5938e+19    1.2915e+19    7.79558502e-26     
   4.6416        3.5938e+19    2.1544e+19    7.79558502e-26     
   4.6416        3.5938e+19    3.5938e+19    7.79558502e-26     
   4.6416        3.5938e+19    5.9948e+19    7.79558502e-26     
   4.6416        3.5938e+19    1.0000e+20    7.79558502e-26     
   4.6416        5.9948e+19    1.0000e+18    6.29926500e-26     
   4.6416        5.9948e+19    1.6681e+18    6.29926500e-26     
   4.6416        5.9948e+19    2.7826e+18    6.29926500e-26     
   4.6416        5.9948e+19    4.6416e+18    6.29926500e-26     
   4.6416        5.9948e+19    7.7426e+18    6.29926500e-26     
   4.6416        5.9948e+19    1.2915e+19    6.29926500e-26     
   4.6416        5.9948e+19    2.1544e+19    6.29926500e-26     
   4.6416        5.9948e+19    3.5938e+19    6.29926500e-26     
   4.6416        5.9948e+19    5.9948e+19    6.29926500e-26     
   4.6416        5.9948e+19    1.0000e+20    6.29926500e-26     
   4.6416        1.0000e+20    1.0000e+18    5.05528658e-26     
   4.6416        1.0000e+20    1.6681e+18    5.05528658e-26     
   4.6416        1.0000e+20    2.7826e+18    5.05528658e-26     
   4.6416        1.0000e+20    4.6416e+18    5.05528658e-26     
   4.6416        1.0000e+20    7.7426e+18    5.05528658e-26     
   4.6416        1.0000e+20    1.2915e+19    5.05528658e-26     
   4.6416        1.0000e+20    2.1544e+19    5.05528658e-26     
   4.6416        1.0000e+20    3.5938e+19    5.05528658e-26     
   4.6416        1.0000e+20    5.9948e+19    5.05528658e-26     
   4.6416        1.0000e+20    1.0000e+20    5.05528658e-26     
   5.9948        1.0000e+18    1.0000e+18    3.65897508e-25     
   5.9948        1.0000e+18    1.6681e+18    3.65897508e-25     
   5.9948        1.0000e+18    2.7826e+18    3.65897508e-25     
   5.9948        1.0000e+18    4.6416e+18    3.65897508e-25     
   5.9948        1.0000e+18    7.7426e+18    3.65897508e-25     
   5.9948        1.0000e+18    1.2915e+19    3.65897508e-25     
   5.9948        1.0000e+18    2.1544e+19    3.65897508e-25     
   5.9948        1.0000e+18    3.5938e+19    3.65897508e-25     
   5.9948        1.0000e+18    5.9948e+19    3.65897508e-25     
   5.9948        1.0000e+18    1.0000e+20    3.65897508e-25     
   5.9948        1.6681e+18    1.0000e+18    3.55434616e-25     
   5.9948        1.6681e+18    1.6681e+18    3.55434616e-25     
   5.9948        1.6681e+18    2.7826e+18    3.55434616e-25     
   5.9948        1.6681e+18    4.6416e+18    3.55434616e-25     
   5.9948        1.6681e+18    7.7426e+18    3.55434616e-25     
   5.9948        1.6681e+18    1.2915e+19    3.55434616e-25     
   5.9948        1.6681e+18    2.1544e+19    3.55434616e-25     
   5.9948        1.6681e+18    3.5938e+19    3.55434616e-25     
   5.9948        1.6681e+18    5.9948e+19    3.55434616e-25     
   5.9948        1.6681e+18    1.0000e+20    3.55434616e-25     
   5.9948        2.7826e+18    1.0000e+18    3.40126941e-25     
   5.9948        2.7826e+18    1.6681e+18    3.40126941e-25     
   5.9948        2.7826e+18    2.7826e+18    3.40126941e-25     
   5.9948        2.7826e+18    4.6416e+18    3.40126941e-25     
   5.9948        2.7826e+18    7.7426e+18    3.40126941e-25     
   5.9948        2.7826e+18    1.2915e+19    3.40126941e-25     
   5.9948        2.7826e+18    2.1544e+19    3.40126941e-25     
   5.9948        2.7826e+18    3.5938e+19    3.40126941e-25     
   5.9948        2.7826e+18    5.9948e+19    3.40126941e-25     
   5.9948        2.7826e+18    1.0000e+20    3.40126941e-25     
   5.9948        4.6416e+18    1.0000e+18    3.18492598e-25     
   5.9948        4.6416e+18    1.6681e+18    3.18492598e-25     
   5.9948        4.6416e+18    2.7826e+18    3.18492598e-25     
   5.9948        4.6416e+18    4.6416e+18    3.18492598e-25     
   5.9948        4.6416e+18    7.7426e+18    3.18492598e-25     
   5.9948        4.6416e+18    1.2915e+19    3.18492598e-25     
   5.9948        4.6416e+18    2.1544e+19    3.18492598e-25     
   5.9948        4.6416e+18    3.5938e+19    3.18492598e-25     
   5.9948        4.6416e+18    5.9948e+19    3.18492598e-25     
   5.9948        4.6416e+18    1.0000e+20    3.18492598e-25     
   5.9948        7.7426e+18    1.0000e+18    2.89605801e-25     
   5.9948        7.7426e+18    1.6681e+18    2.89605801e-25     
   5.9948        7.7426e+18    2.7826e+18    2.89605801e-25     
   5.9948        7.7426e+18    4.6416e+18    2.89605801e-25     
   5.9948        7.7426e+18    7.7426e+18    2.89605801e-25     
   5.9948        7.7426e+18    1.2915e+19    2.89605801e-25     
   5.9948        7.7426e+18    2.1544e+19    2.89605801e-25     
   5.9948        7.7426e+18    3.5938e+19    2.89605801e-25     
   5.9948        7.7426e+18    5.9948e+19    2.89605801e-25     
   5.9948        7.7426e+18    1.0000e+20    2.89605801e-25     
   5.9948        1.2915e+19    1.0000e+18    2.54112786e-25     
   5.9948        1.2915e+19    1.6681e+18    2.54112786e-25     
   5.9948        1.2915e+19    2.7826e+18    2.54112786e-25     
   5.9948        1.2915e+19    4.6416e+18    2.54112786e-25     
   5.9948        1.2915e+19    7.7426e+18    2.54112786e-25     
   5.9948        1.2915e+19    1.2915e+19    2.54112786e-25     
   5.9948        1.2915e+19    2.1544e+19    2.54112786e-25     
   5.9948        1.2915e+19    3.5938e+19    2.54112786e-25     
   5.9948        1.2915e+19    5.9948e+19    2.54112786e-25     
   5.9948        1.2915e+19    1.0000e+20    2.54112786e-25     
   5.9948        2.1544e+19    1.0000e+18    2.14878845e-25     
   5.9948        2.1544e+19    1.6681e+18    2.14878845e-25     
   5.9948        2.1544e+19    2.7826e+18    2.14878845e-25     
   5.9948        2.1544e+19    4.6416e+18    2.14878845e-25     
   5.9948        2.1544e+19    7.7426e+18    2.14878845e-25     
   5.9948        2.1544e+19    1.2915e+19    2.14878845e-25     
   5.9948        2.1544e+19    2.1544e+19    2.14878845e-25     
   5.9948        2.1544e+19    3.5938e+19    2.14878845e-25     
   5.9948        2.1544e+19    5.9948e+19    2.14878845e-25     
   5.9948        2.1544e+19    1.0000e+20    2.14878845e-25     
   5.9948        3.5938e+19    1.0000e+18    1.76220935e-25     
   5.9948        3.5938e+19    1.6681e+18    1.76220935e-25     
   5.9948        3.5938e+19    2.7826e+18    1.76220935e-25     
   5.9948        3.5938e+19    4.6416e+18    1.76220935e-25     
   5.9948        3.5938e+19    7.7426e+18    1.76220935e-25     
   5.9948        3.5938e+19    1.2915e+19    1.76220935e-25     
   5.9948        3.5938e+19    2.1544e+19    1.76220935e-25     
   5.9948        3.5938e+19    3.5938e+19    1.76220935e-25     
   5.9948        3.5938e+19    5.9948e+19    1.76220935e-25     
   5.9948        3.5938e+19    1.0000e+20    1.76220935e-25     
   5.9948        5.9948e+19    1.0000e+18    1.41883105e-25     
   5.9948        5.9948e+19    1.6681e+18    1.41883105e-25     
   5.9948        5.9948e+19    2.7826e+18    1.41883105e-25     
   5.9948        5.9948e+19    4.6416e+18    1.41883105e-25     
   5.9948        5.9948e+19    7.7426e+18    1.41883105e-25     
   5.9948        5.9948e+19    1.2915e+19    1.41883105e-25     
   5.9948        5.9948e+19    2.1544e+19    1.41883105e-25     
   5.9948        5.9948e+19    3.5938e+19    1.41883105e-25     
   5.9948        5.9948e+19    5.9948e+19    1.41883105e-25     
   5.9948        5.9948e+19    1.0000e+20    1.41883105e-25     
   5.9948        1.0000e+20    1.0000e+18    1.13447960e-25     
   5.9948        1.0000e+20    1.6681e+18    1.13447960e-25     
   5.9948        1.0000e+20    2.7826e+18    1.13447960e-25     
   5.9948        1.0000e+20    4.6416e+18    1.13447960e-25     
   5.9948        1.0000e+20    7.7426e+18    1.13447960e-25     
   5.9948        1.0000e+20    1.2915e+19    1.13447960e-25     
   5.9948        1.0000e+20    2.1544e+19    1.13447960e-25     
   5.9948        1.0000e+20    3.5938e+19    1.13447960e-25     
   5.9948        1.0000e+20    5.9948e+19    1.13447960e-25     
   5.9948        1.0000e+20    1.0000e+20    1.13447960e-25     
   7.7426        1.0000e+18    1.0000e+18    7.14745819e-25     
   7.7426        1.0000e+18    1.6681e+18    7.14745819e-25     
   7.7426        1.0000e+18    2.7826e+18    7.14745819e-25     
   7.7426        1.0000e+18    4.6416e+18    7.14745819e-25     
   7.7426        1.0000e+18    7.7426e+18    7.14745819e-25     
   7.7426        1.0000e+18    1.2915e+19    7.14745819e-25     
   7.7426        1.0000e+18    2.1544e+19    7.14745819e-25     
   7.7426        1.0000e+18    3.5938e+19    7.14745819e-25     
   7.7426        1.0000e+18    5.9948e+19    7.14745819e-25     
   7.7426        1.0000e+18    1.0000e+20    7.14745819e-25     
   7.7426        1.6681e+18    1.0000e+18    6.93249134e-25     
   7.7426        1.6681e+18    1.6681e+18    6.93249134e-25     
   7.7426        1.6681e+18    2.7826e+18    6.93249134e-25     
   7.7426        1.6681e+18    4.6416e+18    6.93249134e-25     
   7.7426        1.6681e+18    7.7426e+18    6.93249134e-25     
   7.7426        1.6681e+18    1.2915e+19    6.93249134e-25     
   7.7426        1.6681e+18    2.1544e+19    6.93249134e-25     
   7.7426        1.6681e+18    3.5938e+19    6.93249134e-25     
   7.7426        1.6681e+18    5.9948e+19    6.93249134e-25     
   7.7426        1.6681e+18    1.0000e+20    6.93249134e-25     
   7.7426        2.7826e+18    1.0000e+18    6.61999912e-25     
   7.7426        2.7826e+18    1.6681e+18    6.61999912e-25     
   7.7426        2.7826e+18    2.7826e+18    6.61999912e-25     
   7.7426        2.7826e+18    4.6416e+18    6.61999912e-25     
   7.7426        2.7826e+18    7.7426e+18    6.61999912e-25     
   7.7426        2.7826e+18    1.2915e+19    6.61999912e-25     
   7.7426        2.7826e+18    2.1544e+19    6.61999912e-25     
   7.7426        2.7826e+18    3.5938e+19    6.61999912e-25     
   7.7426        2.7826e+18    5.9948e+19    6.61999912e-25     
   7.7426        2.7826e+18    1.0000e+20    6.61999912e-25     
   7.7426        4.6416e+18    1.0000e+18    6.18147863e-25     
