   10    5   35    1   10     /NEON               /GCR PROJECT                 
================================================================================
  11.00000  12.00000  13.00000  14.00000  15.00000
   0.00000   0.13535   0.27071   0.40606   0.54142   0.67677   0.81213   0.94748
   1.08284   1.21819   1.35355   1.48890   1.62426   1.75961   1.89497   2.03032
   2.16568   2.30103   2.43638   2.57174   2.70709   2.84245   2.97780   3.11316
   3.24851   3.38387   3.51922   3.65458   3.78993   3.92529   4.06064   4.19600
   4.33135   4.46671   4.60206
 -10.62802 -10.56761 -10.47067 -10.32879 -10.03175
 -10.69906 -10.66133 -10.57689 -10.47268 -10.23002
 -10.78424 -10.76966 -10.72049 -10.60882 -10.40856
 -10.85732 -10.86275 -10.84052 -10.77413 -10.63406
 -10.93275 -10.95566 -10.95375 -10.92222 -10.83287
 -11.01907 -11.05567 -11.06925 -11.05654 -11.00094
 -11.11251 -11.15757 -11.18054 -11.18586 -11.15535
 -11.20453 -11.25261 -11.28038 -11.29463 -11.28325
 -11.28421 -11.33018 -11.35900 -11.37832 -11.38248
 -11.35073 -11.39107 -11.41847 -11.43958 -11.45694
 -11.41408 -11.44910 -11.47403 -11.49668 -11.52460
 -11.48564 -11.51669 -11.53895 -11.56238 -11.59886
 -11.56969 -11.59681 -11.61677 -11.63937 -11.68215
 -11.66034 -11.68457 -11.70283 -11.72508 -11.76956
 -11.74821 -11.77106 -11.78697 -11.80678 -11.84838
 -11.82090 -11.83864 -11.85215 -11.86976 -11.90617
 -11.87843 -11.89134 -11.90274 -11.91762 -11.94798
 -11.93787 -11.94811 -11.95761 -11.96971 -11.99479
 -12.01893 -12.02766 -12.03548 -12.04600 -12.06775
 -12.12280 -12.13067 -12.13743 -12.14665 -12.16589
 -12.24641 -12.25301 -12.25918 -12.26753 -12.28490
 -12.38611 -12.39155 -12.39713 -12.40546 -12.42079
 -12.53787 -12.54223 -12.54801 -12.55557 -12.57040
 -12.70014 -12.70416 -12.71002 -12.71653 -12.73132
 -12.87402 -12.87895 -12.88367 -12.89042 -12.90344
 -13.06066 -13.06575 -13.07037 -13.07705 -13.08918
 -13.25132 -13.25568 -13.26108 -13.26718 -13.27863
 -13.44538 -13.44895 -13.45473 -13.46051 -13.47130
 -13.64547 -13.64839 -13.65406 -13.65994 -13.67077
 -13.84636 -13.84865 -13.85414 -13.86018 -13.87115
 -14.04725 -14.04890 -14.05422 -14.06042 -14.07154
